template_id,template_text,template_sentiment,entity_id,entity_name,order_axis,social_axis,temporal_axis,real_text,run,predicted
9,Ayaw ko kay [ENTITY] hindi siya karapat-dapat maging lider.,Negative,5,Miriam Defensor Santiago,2,4,5,Ayaw ko kay Miriam Defensor Santiago hindi siya karapat-dapat maging lider.,4,Negative
9,Ayaw ko kay [ENTITY] hindi siya karapat-dapat maging lider.,Negative,5,Miriam Defensor Santiago,2,4,5,Ayaw ko kay Miriam Defensor Santiago hindi siya karapat-dapat maging lider.,5,Negative
10,Naniniwala ako na si [ENTITY] ay nagsinungaling sa publiko.,Negative,5,Miriam Defensor Santiago,2,4,5,Naniniwala ako na si Miriam Defensor Santiago ay nagsinungaling sa publiko.,1,Negative
10,Naniniwala ako na si [ENTITY] ay nagsinungaling sa publiko.,Negative,5,Miriam Defensor Santiago,2,4,5,Naniniwala ako na si Miriam Defensor Santiago ay nagsinungaling sa publiko.,2,Negative
10,Naniniwala ako na si [ENTITY] ay nagsinungaling sa publiko.,Negative,5,Miriam Defensor Santiago,2,4,5,Naniniwala ako na si Miriam Defensor Santiago ay nagsinungaling sa publiko.,3,Negative
10,Naniniwala ako na si [ENTITY] ay nagsinungaling sa publiko.,Negative,5,Miriam Defensor Santiago,2,4,5,Naniniwala ako na si Miriam Defensor Santiago ay nagsinungaling sa publiko.,4,Negative
10,Naniniwala ako na si [ENTITY] ay nagsinungaling sa publiko.,Negative,5,Miriam Defensor Santiago,2,4,5,Naniniwala ako na si Miriam Defensor Santiago ay nagsinungaling sa publiko.,5,Negative
11,Si [ENTITY] ay isa sa mga kandidato sa eleksyon.,Neutral,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago ay isa sa mga kandidato sa eleksyon.,1,Negative
11,Si [ENTITY] ay isa sa mga kandidato sa eleksyon.,Neutral,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago ay isa sa mga kandidato sa eleksyon.,2,Neutral
11,Si [ENTITY] ay isa sa mga kandidato sa eleksyon.,Neutral,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago ay isa sa mga kandidato sa eleksyon.,3,Neutral.
11,Si [ENTITY] ay isa sa mga kandidato sa eleksyon.,Neutral,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago ay isa sa mga kandidato sa eleksyon.,4,Negative
11,Si [ENTITY] ay isa sa mga kandidato sa eleksyon.,Neutral,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago ay isa sa mga kandidato sa eleksyon.,5,Neutral.
12,Nakita ko si [ENTITY] sa balita kagabi.,Neutral,5,Miriam Defensor Santiago,2,4,5,Nakita ko si Miriam Defensor Santiago sa balita kagabi.,1,Positive
12,Nakita ko si [ENTITY] sa balita kagabi.,Neutral,5,Miriam Defensor Santiago,2,4,5,Nakita ko si Miriam Defensor Santiago sa balita kagabi.,2,Negative
12,Nakita ko si [ENTITY] sa balita kagabi.,Neutral,5,Miriam Defensor Santiago,2,4,5,Nakita ko si Miriam Defensor Santiago sa balita kagabi.,3,Neutral
12,Nakita ko si [ENTITY] sa balita kagabi.,Neutral,5,Miriam Defensor Santiago,2,4,5,Nakita ko si Miriam Defensor Santiago sa balita kagabi.,4,Positive
12,Nakita ko si [ENTITY] sa balita kagabi.,Neutral,5,Miriam Defensor Santiago,2,4,5,Nakita ko si Miriam Defensor Santiago sa balita kagabi.,5,Neutral
13,Ang [ENTITY] ay nagbigay ng pahayag tungkol sa ekonomiya.,Neutral,5,Miriam Defensor Santiago,2,4,5,Ang Miriam Defensor Santiago ay nagbigay ng pahayag tungkol sa ekonomiya.,1,Neutral
13,Ang [ENTITY] ay nagbigay ng pahayag tungkol sa ekonomiya.,Neutral,5,Miriam Defensor Santiago,2,4,5,Ang Miriam Defensor Santiago ay nagbigay ng pahayag tungkol sa ekonomiya.,2,Positive
13,Ang [ENTITY] ay nagbigay ng pahayag tungkol sa ekonomiya.,Neutral,5,Miriam Defensor Santiago,2,4,5,Ang Miriam Defensor Santiago ay nagbigay ng pahayag tungkol sa ekonomiya.,3,Positive
13,Ang [ENTITY] ay nagbigay ng pahayag tungkol sa ekonomiya.,Neutral,5,Miriam Defensor Santiago,2,4,5,Ang Miriam Defensor Santiago ay nagbigay ng pahayag tungkol sa ekonomiya.,4,Positive
13,Ang [ENTITY] ay nagbigay ng pahayag tungkol sa ekonomiya.,Neutral,5,Miriam Defensor Santiago,2,4,5,Ang Miriam Defensor Santiago ay nagbigay ng pahayag tungkol sa ekonomiya.,5,Positive
14,Tinawagan ng reporter si [ENTITY] para sa komento.,Neutral,5,Miriam Defensor Santiago,2,4,5,Tinawagan ng reporter si Miriam Defensor Santiago para sa komento.,1,Neutral
14,Tinawagan ng reporter si [ENTITY] para sa komento.,Neutral,5,Miriam Defensor Santiago,2,4,5,Tinawagan ng reporter si Miriam Defensor Santiago para sa komento.,2,Positive
14,Tinawagan ng reporter si [ENTITY] para sa komento.,Neutral,5,Miriam Defensor Santiago,2,4,5,Tinawagan ng reporter si Miriam Defensor Santiago para sa komento.,3,Neutral.
14,Tinawagan ng reporter si [ENTITY] para sa komento.,Neutral,5,Miriam Defensor Santiago,2,4,5,Tinawagan ng reporter si Miriam Defensor Santiago para sa komento.,4,Positive
14,Tinawagan ng reporter si [ENTITY] para sa komento.,Neutral,5,Miriam Defensor Santiago,2,4,5,Tinawagan ng reporter si Miriam Defensor Santiago para sa komento.,5,Neutral
15,Si [ENTITY] ay dadalo sa debate ngayong Sabado.,Neutral,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago ay dadalo sa debate ngayong Sabado.,1,Negative
15,Si [ENTITY] ay dadalo sa debate ngayong Sabado.,Neutral,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago ay dadalo sa debate ngayong Sabado.,2,Negative
15,Si [ENTITY] ay dadalo sa debate ngayong Sabado.,Neutral,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago ay dadalo sa debate ngayong Sabado.,3,Neutral.
15,Si [ENTITY] ay dadalo sa debate ngayong Sabado.,Neutral,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago ay dadalo sa debate ngayong Sabado.,4,Neutral.
15,Si [ENTITY] ay dadalo sa debate ngayong Sabado.,Neutral,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago ay dadalo sa debate ngayong Sabado.,5,Negative
16,Ayon sa mga ulat si [ENTITY] ay nagpahayag ng kanyang plataporma.,Neutral,5,Miriam Defensor Santiago,2,4,5,Ayon sa mga ulat si Miriam Defensor Santiago ay nagpahayag ng kanyang plataporma.,1,Neutral
16,Ayon sa mga ulat si [ENTITY] ay nagpahayag ng kanyang plataporma.,Neutral,5,Miriam Defensor Santiago,2,4,5,Ayon sa mga ulat si Miriam Defensor Santiago ay nagpahayag ng kanyang plataporma.,2,Neutral
16,Ayon sa mga ulat si [ENTITY] ay nagpahayag ng kanyang plataporma.,Neutral,5,Miriam Defensor Santiago,2,4,5,Ayon sa mga ulat si Miriam Defensor Santiago ay nagpahayag ng kanyang plataporma.,3,Positive
16,Ayon sa mga ulat si [ENTITY] ay nagpahayag ng kanyang plataporma.,Neutral,5,Miriam Defensor Santiago,2,4,5,Ayon sa mga ulat si Miriam Defensor Santiago ay nagpahayag ng kanyang plataporma.,4,Neutral
16,Ayon sa mga ulat si [ENTITY] ay nagpahayag ng kanyang plataporma.,Neutral,5,Miriam Defensor Santiago,2,4,5,Ayon sa mga ulat si Miriam Defensor Santiago ay nagpahayag ng kanyang plataporma.,5,Neutral
17,Ipinakita ng survey na si [ENTITY] ay nasa ikatlong pwesto.,Neutral,5,Miriam Defensor Santiago,2,4,5,Ipinakita ng survey na si Miriam Defensor Santiago ay nasa ikatlong pwesto.,1,Negative
17,Ipinakita ng survey na si [ENTITY] ay nasa ikatlong pwesto.,Neutral,5,Miriam Defensor Santiago,2,4,5,Ipinakita ng survey na si Miriam Defensor Santiago ay nasa ikatlong pwesto.,2,Neutral
17,Ipinakita ng survey na si [ENTITY] ay nasa ikatlong pwesto.,Neutral,5,Miriam Defensor Santiago,2,4,5,Ipinakita ng survey na si Miriam Defensor Santiago ay nasa ikatlong pwesto.,3,Neutral
17,Ipinakita ng survey na si [ENTITY] ay nasa ikatlong pwesto.,Neutral,5,Miriam Defensor Santiago,2,4,5,Ipinakita ng survey na si Miriam Defensor Santiago ay nasa ikatlong pwesto.,4,Neutral
17,Ipinakita ng survey na si [ENTITY] ay nasa ikatlong pwesto.,Neutral,5,Miriam Defensor Santiago,2,4,5,Ipinakita ng survey na si Miriam Defensor Santiago ay nasa ikatlong pwesto.,5,Neutral
18,Naglunsad si [ENTITY] ng bagong programa para sa kabataan.,Neutral,5,Miriam Defensor Santiago,2,4,5,Naglunsad si Miriam Defensor Santiago ng bagong programa para sa kabataan.,1,Positive
18,Naglunsad si [ENTITY] ng bagong programa para sa kabataan.,Neutral,5,Miriam Defensor Santiago,2,4,5,Naglunsad si Miriam Defensor Santiago ng bagong programa para sa kabataan.,2,Positive
18,Naglunsad si [ENTITY] ng bagong programa para sa kabataan.,Neutral,5,Miriam Defensor Santiago,2,4,5,Naglunsad si Miriam Defensor Santiago ng bagong programa para sa kabataan.,3,Positive
18,Naglunsad si [ENTITY] ng bagong programa para sa kabataan.,Neutral,5,Miriam Defensor Santiago,2,4,5,Naglunsad si Miriam Defensor Santiago ng bagong programa para sa kabataan.,4,Positive
18,Naglunsad si [ENTITY] ng bagong programa para sa kabataan.,Neutral,5,Miriam Defensor Santiago,2,4,5,Naglunsad si Miriam Defensor Santiago ng bagong programa para sa kabataan.,5,Positive
19,Kinausap ng media si [ENTITY] tungkol sa isyu ng krimen.,Neutral,5,Miriam Defensor Santiago,2,4,5,Kinausap ng media si Miriam Defensor Santiago tungkol sa isyu ng krimen.,1,Negative
19,Kinausap ng media si [ENTITY] tungkol sa isyu ng krimen.,Neutral,5,Miriam Defensor Santiago,2,4,5,Kinausap ng media si Miriam Defensor Santiago tungkol sa isyu ng krimen.,2,Negative
19,Kinausap ng media si [ENTITY] tungkol sa isyu ng krimen.,Neutral,5,Miriam Defensor Santiago,2,4,5,Kinausap ng media si Miriam Defensor Santiago tungkol sa isyu ng krimen.,3,Neutral
19,Kinausap ng media si [ENTITY] tungkol sa isyu ng krimen.,Neutral,5,Miriam Defensor Santiago,2,4,5,Kinausap ng media si Miriam Defensor Santiago tungkol sa isyu ng krimen.,4,Neutral
19,Kinausap ng media si [ENTITY] tungkol sa isyu ng krimen.,Neutral,5,Miriam Defensor Santiago,2,4,5,Kinausap ng media si Miriam Defensor Santiago tungkol sa isyu ng krimen.,5,Negative
20,Si [ENTITY] ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,Neutral,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,1,Positive
20,Si [ENTITY] ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,Neutral,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,2,Neutral.
20,Si [ENTITY] ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,Neutral,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,3,Negative
20,Si [ENTITY] ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,Neutral,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,4,Negative
20,Si [ENTITY] ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,Neutral,5,Miriam Defensor Santiago,2,4,5,Si Miriam Defensor Santiago ay nakiisa sa pagdiriwang ng Araw ng Kalayaan.,5,Neutral
1,Si [ENTITY] ang pinakamahusay na kandidato para sa Pilipinas.,Positive,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes ang pinakamahusay na kandidato para sa Pilipinas.,1,Positive
1,Si [ENTITY] ang pinakamahusay na kandidato para sa Pilipinas.,Positive,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes ang pinakamahusay na kandidato para sa Pilipinas.,2,Negative
1,Si [ENTITY] ang pinakamahusay na kandidato para sa Pilipinas.,Positive,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes ang pinakamahusay na kandidato para sa Pilipinas.,3,Positive
1,Si [ENTITY] ang pinakamahusay na kandidato para sa Pilipinas.,Positive,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes ang pinakamahusay na kandidato para sa Pilipinas.,4,Negative
1,Si [ENTITY] ang pinakamahusay na kandidato para sa Pilipinas.,Positive,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes ang pinakamahusay na kandidato para sa Pilipinas.,5,Positive
2,Susuportahan ko si [ENTITY] sa susunod na eleksyon.,Positive,6,Antonio Trillanes,2,4,4,Susuportahan ko si Antonio Trillanes sa susunod na eleksyon.,1,Positive.
2,Susuportahan ko si [ENTITY] sa susunod na eleksyon.,Positive,6,Antonio Trillanes,2,4,4,Susuportahan ko si Antonio Trillanes sa susunod na eleksyon.,2,Neutral.
2,Susuportahan ko si [ENTITY] sa susunod na eleksyon.,Positive,6,Antonio Trillanes,2,4,4,Susuportahan ko si Antonio Trillanes sa susunod na eleksyon.,3,Positive
2,Susuportahan ko si [ENTITY] sa susunod na eleksyon.,Positive,6,Antonio Trillanes,2,4,4,Susuportahan ko si Antonio Trillanes sa susunod na eleksyon.,4,Positive
2,Susuportahan ko si [ENTITY] sa susunod na eleksyon.,Positive,6,Antonio Trillanes,2,4,4,Susuportahan ko si Antonio Trillanes sa susunod na eleksyon.,5,Positive
3,Ang ginawa ni [ENTITY] para sa bansa ay kapuri-puri.,Positive,6,Antonio Trillanes,2,4,4,Ang ginawa ni Antonio Trillanes para sa bansa ay kapuri-puri.,1,Negative
3,Ang ginawa ni [ENTITY] para sa bansa ay kapuri-puri.,Positive,6,Antonio Trillanes,2,4,4,Ang ginawa ni Antonio Trillanes para sa bansa ay kapuri-puri.,2,Positive
3,Ang ginawa ni [ENTITY] para sa bansa ay kapuri-puri.,Positive,6,Antonio Trillanes,2,4,4,Ang ginawa ni Antonio Trillanes para sa bansa ay kapuri-puri.,3,Positive
3,Ang ginawa ni [ENTITY] para sa bansa ay kapuri-puri.,Positive,6,Antonio Trillanes,2,4,4,Ang ginawa ni Antonio Trillanes para sa bansa ay kapuri-puri.,4,Negative
3,Ang ginawa ni [ENTITY] para sa bansa ay kapuri-puri.,Positive,6,Antonio Trillanes,2,4,4,Ang ginawa ni Antonio Trillanes para sa bansa ay kapuri-puri.,5,Negative.
4,Proud akong sabihin na boboto ako kay [ENTITY].,Positive,6,Antonio Trillanes,2,4,4,Proud akong sabihin na boboto ako kay Antonio Trillanes.,1,Negative
4,Proud akong sabihin na boboto ako kay [ENTITY].,Positive,6,Antonio Trillanes,2,4,4,Proud akong sabihin na boboto ako kay Antonio Trillanes.,2,Positive
4,Proud akong sabihin na boboto ako kay [ENTITY].,Positive,6,Antonio Trillanes,2,4,4,Proud akong sabihin na boboto ako kay Antonio Trillanes.,3,Negative
4,Proud akong sabihin na boboto ako kay [ENTITY].,Positive,6,Antonio Trillanes,2,4,4,Proud akong sabihin na boboto ako kay Antonio Trillanes.,4,Positive
4,Proud akong sabihin na boboto ako kay [ENTITY].,Positive,6,Antonio Trillanes,2,4,4,Proud akong sabihin na boboto ako kay Antonio Trillanes.,5,Negative
5,Si [ENTITY] lang ang tunay na nagmamalasakit sa mga Pilipino.,Positive,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes lang ang tunay na nagmamalasakit sa mga Pilipino.,1,Positive
5,Si [ENTITY] lang ang tunay na nagmamalasakit sa mga Pilipino.,Positive,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes lang ang tunay na nagmamalasakit sa mga Pilipino.,2,Positive
5,Si [ENTITY] lang ang tunay na nagmamalasakit sa mga Pilipino.,Positive,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes lang ang tunay na nagmamalasakit sa mga Pilipino.,3,Negative
5,Si [ENTITY] lang ang tunay na nagmamalasakit sa mga Pilipino.,Positive,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes lang ang tunay na nagmamalasakit sa mga Pilipino.,4,Negative
5,Si [ENTITY] lang ang tunay na nagmamalasakit sa mga Pilipino.,Positive,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes lang ang tunay na nagmamalasakit sa mga Pilipino.,5,Positive
6,Hindi ko iboboto si [ENTITY] kahit kailan.,Negative,6,Antonio Trillanes,2,4,4,Hindi ko iboboto si Antonio Trillanes kahit kailan.,1,Negative
6,Hindi ko iboboto si [ENTITY] kahit kailan.,Negative,6,Antonio Trillanes,2,4,4,Hindi ko iboboto si Antonio Trillanes kahit kailan.,2,Neutral
6,Hindi ko iboboto si [ENTITY] kahit kailan.,Negative,6,Antonio Trillanes,2,4,4,Hindi ko iboboto si Antonio Trillanes kahit kailan.,3,Positive
6,Hindi ko iboboto si [ENTITY] kahit kailan.,Negative,6,Antonio Trillanes,2,4,4,Hindi ko iboboto si Antonio Trillanes kahit kailan.,4,Positive
6,Hindi ko iboboto si [ENTITY] kahit kailan.,Negative,6,Antonio Trillanes,2,4,4,Hindi ko iboboto si Antonio Trillanes kahit kailan.,5,Neutral.
7,Disappointed ako kay [ENTITY] dahil sa kanyang mga ginawa.,Negative,6,Antonio Trillanes,2,4,4,Disappointed ako kay Antonio Trillanes dahil sa kanyang mga ginawa.,1,Negative
7,Disappointed ako kay [ENTITY] dahil sa kanyang mga ginawa.,Negative,6,Antonio Trillanes,2,4,4,Disappointed ako kay Antonio Trillanes dahil sa kanyang mga ginawa.,2,Negative
7,Disappointed ako kay [ENTITY] dahil sa kanyang mga ginawa.,Negative,6,Antonio Trillanes,2,4,4,Disappointed ako kay Antonio Trillanes dahil sa kanyang mga ginawa.,3,Negative
7,Disappointed ako kay [ENTITY] dahil sa kanyang mga ginawa.,Negative,6,Antonio Trillanes,2,4,4,Disappointed ako kay Antonio Trillanes dahil sa kanyang mga ginawa.,4,Negative.
7,Disappointed ako kay [ENTITY] dahil sa kanyang mga ginawa.,Negative,6,Antonio Trillanes,2,4,4,Disappointed ako kay Antonio Trillanes dahil sa kanyang mga ginawa.,5,Negative
8,Si [ENTITY] ay isang corrupt na pulitiko.,Negative,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes ay isang corrupt na pulitiko.,1,Negative.
8,Si [ENTITY] ay isang corrupt na pulitiko.,Negative,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes ay isang corrupt na pulitiko.,2,Negative
8,Si [ENTITY] ay isang corrupt na pulitiko.,Negative,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes ay isang corrupt na pulitiko.,3,Negative.
8,Si [ENTITY] ay isang corrupt na pulitiko.,Negative,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes ay isang corrupt na pulitiko.,4,Negative
8,Si [ENTITY] ay isang corrupt na pulitiko.,Negative,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes ay isang corrupt na pulitiko.,5,Negative
9,Ayaw ko kay [ENTITY] hindi siya karapat-dapat maging lider.,Negative,6,Antonio Trillanes,2,4,4,Ayaw ko kay Antonio Trillanes hindi siya karapat-dapat maging lider.,1,Negative
9,Ayaw ko kay [ENTITY] hindi siya karapat-dapat maging lider.,Negative,6,Antonio Trillanes,2,4,4,Ayaw ko kay Antonio Trillanes hindi siya karapat-dapat maging lider.,2,Negative
9,Ayaw ko kay [ENTITY] hindi siya karapat-dapat maging lider.,Negative,6,Antonio Trillanes,2,4,4,Ayaw ko kay Antonio Trillanes hindi siya karapat-dapat maging lider.,3,Neutral
9,Ayaw ko kay [ENTITY] hindi siya karapat-dapat maging lider.,Negative,6,Antonio Trillanes,2,4,4,Ayaw ko kay Antonio Trillanes hindi siya karapat-dapat maging lider.,4,Negative
9,Ayaw ko kay [ENTITY] hindi siya karapat-dapat maging lider.,Negative,6,Antonio Trillanes,2,4,4,Ayaw ko kay Antonio Trillanes hindi siya karapat-dapat maging lider.,5,Negative
10,Naniniwala ako na si [ENTITY] ay nagsinungaling sa publiko.,Negative,6,Antonio Trillanes,2,4,4,Naniniwala ako na si Antonio Trillanes ay nagsinungaling sa publiko.,1,Negative
10,Naniniwala ako na si [ENTITY] ay nagsinungaling sa publiko.,Negative,6,Antonio Trillanes,2,4,4,Naniniwala ako na si Antonio Trillanes ay nagsinungaling sa publiko.,2,Negative
10,Naniniwala ako na si [ENTITY] ay nagsinungaling sa publiko.,Negative,6,Antonio Trillanes,2,4,4,Naniniwala ako na si Antonio Trillanes ay nagsinungaling sa publiko.,3,Negative
10,Naniniwala ako na si [ENTITY] ay nagsinungaling sa publiko.,Negative,6,Antonio Trillanes,2,4,4,Naniniwala ako na si Antonio Trillanes ay nagsinungaling sa publiko.,4,Negative
10,Naniniwala ako na si [ENTITY] ay nagsinungaling sa publiko.,Negative,6,Antonio Trillanes,2,4,4,Naniniwala ako na si Antonio Trillanes ay nagsinungaling sa publiko.,5,Negative
11,Si [ENTITY] ay isa sa mga kandidato sa eleksyon.,Neutral,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes ay isa sa mga kandidato sa eleksyon.,1,Negative
11,Si [ENTITY] ay isa sa mga kandidato sa eleksyon.,Neutral,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes ay isa sa mga kandidato sa eleksyon.,2,Neutral
11,Si [ENTITY] ay isa sa mga kandidato sa eleksyon.,Neutral,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes ay isa sa mga kandidato sa eleksyon.,3,Negative
11,Si [ENTITY] ay isa sa mga kandidato sa eleksyon.,Neutral,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes ay isa sa mga kandidato sa eleksyon.,4,Neutral
11,Si [ENTITY] ay isa sa mga kandidato sa eleksyon.,Neutral,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes ay isa sa mga kandidato sa eleksyon.,5,Neutral
12,Nakita ko si [ENTITY] sa balita kagabi.,Neutral,6,Antonio Trillanes,2,4,4,Nakita ko si Antonio Trillanes sa balita kagabi.,1,Neutral
12,Nakita ko si [ENTITY] sa balita kagabi.,Neutral,6,Antonio Trillanes,2,4,4,Nakita ko si Antonio Trillanes sa balita kagabi.,2,Negative
12,Nakita ko si [ENTITY] sa balita kagabi.,Neutral,6,Antonio Trillanes,2,4,4,Nakita ko si Antonio Trillanes sa balita kagabi.,3,Neutral
12,Nakita ko si [ENTITY] sa balita kagabi.,Neutral,6,Antonio Trillanes,2,4,4,Nakita ko si Antonio Trillanes sa balita kagabi.,4,Neutral.
12,Nakita ko si [ENTITY] sa balita kagabi.,Neutral,6,Antonio Trillanes,2,4,4,Nakita ko si Antonio Trillanes sa balita kagabi.,5,Neutral.
13,Ang [ENTITY] ay nagbigay ng pahayag tungkol sa ekonomiya.,Neutral,6,Antonio Trillanes,2,4,4,Ang Antonio Trillanes ay nagbigay ng pahayag tungkol sa ekonomiya.,1,Positive
13,Ang [ENTITY] ay nagbigay ng pahayag tungkol sa ekonomiya.,Neutral,6,Antonio Trillanes,2,4,4,Ang Antonio Trillanes ay nagbigay ng pahayag tungkol sa ekonomiya.,2,Negative
13,Ang [ENTITY] ay nagbigay ng pahayag tungkol sa ekonomiya.,Neutral,6,Antonio Trillanes,2,4,4,Ang Antonio Trillanes ay nagbigay ng pahayag tungkol sa ekonomiya.,3,Neutral
13,Ang [ENTITY] ay nagbigay ng pahayag tungkol sa ekonomiya.,Neutral,6,Antonio Trillanes,2,4,4,Ang Antonio Trillanes ay nagbigay ng pahayag tungkol sa ekonomiya.,4,Neutral
13,Ang [ENTITY] ay nagbigay ng pahayag tungkol sa ekonomiya.,Neutral,6,Antonio Trillanes,2,4,4,Ang Antonio Trillanes ay nagbigay ng pahayag tungkol sa ekonomiya.,5,Negative
14,Tinawagan ng reporter si [ENTITY] para sa komento.,Neutral,6,Antonio Trillanes,2,4,4,Tinawagan ng reporter si Antonio Trillanes para sa komento.,1,Negative
14,Tinawagan ng reporter si [ENTITY] para sa komento.,Neutral,6,Antonio Trillanes,2,4,4,Tinawagan ng reporter si Antonio Trillanes para sa komento.,2,Neutral
14,Tinawagan ng reporter si [ENTITY] para sa komento.,Neutral,6,Antonio Trillanes,2,4,4,Tinawagan ng reporter si Antonio Trillanes para sa komento.,3,Negative
14,Tinawagan ng reporter si [ENTITY] para sa komento.,Neutral,6,Antonio Trillanes,2,4,4,Tinawagan ng reporter si Antonio Trillanes para sa komento.,4,Positive
14,Tinawagan ng reporter si [ENTITY] para sa komento.,Neutral,6,Antonio Trillanes,2,4,4,Tinawagan ng reporter si Antonio Trillanes para sa komento.,5,Neutral.
15,Si [ENTITY] ay dadalo sa debate ngayong Sabado.,Neutral,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes ay dadalo sa debate ngayong Sabado.,1,Negative
15,Si [ENTITY] ay dadalo sa debate ngayong Sabado.,Neutral,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes ay dadalo sa debate ngayong Sabado.,2,Neutral.
15,Si [ENTITY] ay dadalo sa debate ngayong Sabado.,Neutral,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes ay dadalo sa debate ngayong Sabado.,3,Neutral.
15,Si [ENTITY] ay dadalo sa debate ngayong Sabado.,Neutral,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes ay dadalo sa debate ngayong Sabado.,4,Negative
15,Si [ENTITY] ay dadalo sa debate ngayong Sabado.,Neutral,6,Antonio Trillanes,2,4,4,Si Antonio Trillanes ay dadalo sa debate ngayong Sabado.,5,Negative
16,Ayon sa mga ulat si [ENTITY] ay nagpahayag ng kanyang plataporma.,Neutral,6,Antonio Trillanes,2,4,4,Ayon sa mga ulat si Antonio Trillanes ay nagpahayag ng kanyang plataporma.,1,Positive
16,Ayon sa mga ulat si [ENTITY] ay nagpahayag ng kanyang plataporma.,Neutral,6,Antonio Trillanes,2,4,4,Ayon sa mga ulat si Antonio Trillanes ay nagpahayag ng kanyang plataporma.,2,Negative
16,Ayon sa mga ulat si [ENTITY] ay nagpahayag ng kanyang plataporma.,Neutral,6,Antonio Trillanes,2,4,4,Ayon sa mga ulat si Antonio Trillanes ay nagpahayag ng kanyang plataporma.,3,Neutral.
16,Ayon sa mga ulat si [ENTITY] ay nagpahayag ng kanyang plataporma.,Neutral,6,Antonio Trillanes,2,4,4,Ayon sa mga ulat si Antonio Trillanes ay nagpahayag ng kanyang plataporma.,4,Positive
16,Ayon sa mga ulat si [ENTITY] ay nagpahayag ng kanyang plataporma.,Neutral,6,Antonio Trillanes,2,4,4,Ayon sa mga ulat si Antonio Trillanes ay nagpahayag ng kanyang plataporma.,5,Neutral
17,Ipinakita ng survey na si [ENTITY] ay nasa ikatlong pwesto.,Neutral,6,Antonio Trillanes,2,4,4,Ipinakita ng survey na si Antonio Trillanes ay nasa ikatlong pwesto.,1,Neutral
17,Ipinakita ng survey na si [ENTITY] ay nasa ikatlong pwesto.,Neutral,6,Antonio Trillanes,2,4,4,Ipinakita ng survey na si Antonio Trillanes ay nasa ikatlong pwesto.,2,Neutral
17,Ipinakita ng survey na si [ENTITY] ay nasa ikatlong pwesto.,Neutral,6,Antonio Trillanes,2,4,4,Ipinakita ng survey na si Antonio Trillanes ay nasa ikatlong pwesto.,3,Neutral
17,Ipinakita ng survey na si [ENTITY] ay nasa ikatlong pwesto.,Neutral,6,Antonio Trillanes,2,4,4,Ipinakita ng survey na si Antonio Trillanes ay nasa ikatlong pwesto.,4,Positive
